"customer_id","merchant_id","loan_id","application_date","currency","transaction_fee","merchant_status","store_id","term","risk_score","disbursed_date","loanamount","paid_date","city","state","channel","is_disbursed","first_vintage_pay","full_name","age","gender","tel_number","email","merchant_name","merchant_size","store_name","fraud_score"
"61944y32143479x6570356hg","522186628800710","loan_8934840","2022/01/10 01:04:47","MXN",NA,"7 Live",NA,NA,0.5,NA,4269.7699999999995,NA,"San Pedro Tlaquepaque","Jalisco","Social Media",FALSE,"2021-11-16","Sierra Martinez",32,"M",3372591435,"email_1502@gmail.com","merchant_name_2","medium",NA,0.4
"618zh7z2y24x7h44ggi85gh3","311062671139062","loan_4874866","2022/01/14 23:51:03","MXN",NA,"7 Live",NA,NA,0.8,NA,2168.1,NA,"Cajeme","Sonora","Social Media",FALSE,"2021-11-09","Alejandra Gutierrez",29,"M",3314302409,"email_714@gmail.com","merchant_name_93","small",NA,0.5
"61h2066x97505yh2gyig5610","807943528526972","loan_1776820","2022/01/16 14:28:34","MXN",NA,"7 Live",NA,NA,NA,NA,933.67,NA,NA,NA,"Social Media",FALSE,"2022-01-02","Kendal Velasco Reza",25,"H",3318548269,"email_698@gmail.com","merchant_name_423","medium",NA,0.5
"600h131zzy1xxg54h0355702","743690465452574","loan_0577772","2022/01/17 23:42:56","MXN",NA,"7 Live",NA,NA,NA,NA,1982.68,NA,NA,NA,"Social Media",FALSE,"2021-12-05","Isaiah Lucero",22,"H",3315587522,"email_1963@gmail.com","merchant_name_130","large",NA,0.6
"600h131zzy1xxg54h0355702","743690465452574","loan_1918220","2022/01/21 00:07:13","MXN",NA,"7 Live",NA,NA,NA,NA,1982.68,NA,NA,NA,"Social Media",FALSE,"2021-12-05","Isaiah Lucero",22,"H",3315587522,"email_1963@gmail.com","merchant_name_130","large",NA,0.7
"61705i1393zx0xzi18ig2i5g","705065522569400","loan_4831268","2022/01/21 16:16:13","MXN",NA,"7 Live",NA,NA,NA,NA,3649.27,NA,NA,NA,"Social Media",FALSE,"2021-10-20","Dillon Limon",62,"H",3303923009,"email_2162@gmail.com","merchant_name_16","large",NA,0.4
"61zggzgz6920x9x6xxy513i1","522186628800710","loan_9720476","2022/01/31 22:07:13","MXN",NA,"7 Live",NA,NA,0.8,NA,6129.08,NA,"Nezahualcóyotl","Estado de México","Social Media",FALSE,"2021-12-09","Claudia Vigil",33,"M",3327679288,"email_2450@gmail.com","merchant_name_2","medium",NA,0.6
"6194643g55x09x5yg0g38833","522186628800710","loan_9130472","2022/02/02 00:38:51","MXN",NA,"7 Live",NA,NA,0,NA,9270.27,NA,"Cuautitlán Izcalli","Estado de México","Social Media",FALSE,"2021-11-17","Itzel Herrera",44,"M",3347868902,"email_2093@gmail.com","merchant_name_2","medium",NA,0.7
"61995gi2gy7g22y2z8h205xh","813199721243636","loan_2837728","2022/02/07 14:33:23","MXN",NA,"7 Live",NA,NA,NA,NA,582.54,NA,"Chilchota","Michoacán de Ocampo","Social Media",FALSE,"2021-11-20","Keshla Morales",56,"M",3386563734,"email_1091@gmail.com","merchant_name_278","large",NA,0.1
"6177399gi986yyi43230gz33","748011781366890","loan_2576746","2022/02/07 18:46:52","MXN",NA,"7 Live",NA,NA,NA,NA,7226.343,NA,"Tultitlán","Estado de México","Social Media",FALSE,"2021-12-14","Selena Ortiz",37,"M",3307822188,"email_176@gmail.com","merchant_name_15","medium",NA,0.6
"600h131zzy1xxg54h0355702","522186628800710","loan_1412372","2022/02/12 11:21:51","MXN",NA,"7 Live",NA,NA,0.9,NA,2281.25,NA,"Juárez","Chihuahua","Social Media",FALSE,"2021-12-05","Isaiah Lucero",22,"H",3315587522,"email_1963@gmail.com","merchant_name_2","medium",NA,0.9
"6192z8yx19z20ig95282yi96","716325710471686","loan_2357840","2022/02/13 21:51:00","MXN",NA,"7 Live",NA,NA,NA,NA,8029.2699999999995,NA,NA,NA,"Social Media",FALSE,"2021-11-15","Marcos Loera Martinez",47,"H",3300696104,"email_2448@gmail.com","merchant_name_35","extra-large",NA,0.5
"61g3hhggz05zyy212z968i61","522186628800710","loan_4448234","2022/02/14 15:44:53","MXN",NA,"7 Live",NA,NA,NA,NA,12044.27,NA,NA,NA,"Social Media",FALSE,"2021-12-10","Stephanie Rodriguez-Lozano",36,"M",3335986022,"email_1935@gmail.com","merchant_name_2","medium",NA,0.9
"61z3hi196x4g15537753yyhh","522186628800710","loan_9652306","2022/02/14 22:29:32","MXN",NA,"7 Live",NA,NA,NA,NA,5948.7699999999995,NA,NA,NA,"Social Media",FALSE,"2021-11-28","Nicolas Lopez",28,"H",3350955082,"email_288@gmail.com","merchant_name_2","medium",NA,0.4
"5i6yx4292giigi22i72xi9xz","782680807715848","loan_2465396","2022/02/16 22:38:36","MXN",NA,"7 Live",NA,NA,NA,NA,512.46,NA,NA,NA,"Social Media",FALSE,"2021-10-27","Frank Perez",58,"H",3334037790,"email_2151@gmail.com","merchant_name_548","small",NA,0.2
"6215ig84gg63y61y8igh0y78","311062671139062","loan_5307330","2022/02/23 03:19:00","MXN",NA,"7 Live",NA,NA,NA,NA,495.67,NA,NA,NA,"Social Media",FALSE,"2022-04-27","Lyndel Ikeda",38,"M",3301968283,"email_2074@gmail.com","merchant_name_93","small",NA,0.1
"621i13y4y82hg8zyh51g1y3g","672687626399716","loan_3999688","2022/03/06 02:04:44","MXN",NA,"7 Live",NA,NA,NA,NA,908.85,NA,NA,NA,"Social Media",FALSE,"2022-03-06","Nicholas Woods",45,"H",3386852244,"email_708@gmail.com","merchant_name_36","extra-large",NA,0.3
"620g29h28yyh7zg62i428gh0","522186628800710","loan_5095884","2022/03/06 23:28:25","MXN",NA,"7 Live",NA,NA,0.4,NA,12409.27,NA,"Milpa Alta","Ciudad de México","Social Media",FALSE,"2022-02-17","David Becerra",37,"H",3348150021,"email_322@gmail.com","merchant_name_2","medium",NA,1
"6190053yy2h8g685x4x0i8i5","717496734982638","loan_0450814","2022/03/11 17:02:58","MXN",NA,"7 Live",NA,NA,0.5,NA,1897.27,NA,"Coronango","Puebla","Social Media",FALSE,"2021-11-13","Jocelin Flores-Abeyta",58,"M",3358843779,"email_1406@gmail.com","merchant_name_29","extra-large",NA,0.1
"619zhy6776z6gi457095341y","522186628800710","loan_7214964","2022/03/14 23:06:59","MXN",NA,"7 Live",NA,NA,NA,NA,5620.2699999999995,NA,"Coyoacán","Ciudad de México","Social Media",FALSE,"2021-11-21","Benjamin Quintanilla",42,"H",3318425973,"email_2318@gmail.com","merchant_name_2","medium",NA,0.7
"6199hix9h0552705ig636hh3","158823646240768","loan_1437970","2022/03/17 00:01:32","MXN",NA,"7 Live",NA,NA,NA,NA,2973.071,NA,"Coyoacán","Ciudad de México","Social Media",FALSE,"2021-11-21","Alba Piria",39,"M",3355017648,"email_2157@gmail.com","merchant_name_18","medium",NA,0.6
"61ggi44x97i57z5i44g3xy53","579162792534244","loan_8498722","2022/03/17 13:03:42","MXN",NA,"7 Live",NA,NA,NA,NA,4196.7699999999995,NA,"Veracruz","Veracruz","Social Media",FALSE,"2021-12-16","Irma Aguirre",39,"M",3381944135,"email_822@gmail.com","merchant_name_107","large",NA,1
"61828yzz7gh4h48hh4zig25y","697863206351636","loan_5539384","2022/03/19 15:58:17","MXN",NA,"7 Live",NA,NA,0.7,NA,948.27,NA,"Gustavo A. Madero","Ciudad de México","Social Media",FALSE,"2022-01-19","Steve Fuerte",46,"H",3369783385,"email_331@gmail.com","merchant_name_140","medium",NA,0.7
"61z004gh5hy17zi764586208","528361097273924","loan_6168936","2022/03/21 17:11:21","MXN",NA,"7 Live",NA,NA,NA,NA,802.27,NA,NA,NA,"Social Media",FALSE,"2022-02-10","Maria Garcia",30,"M",3359503233,"email_2929@gmail.com","merchant_name_89","medium",NA,1
"614x49xx858x66hg2y8zxxi2","482323602874368","loan_3599124","2022/03/23 09:36:04","MXN",NA,"7 Live",NA,NA,NA,NA,1204.5,NA,NA,NA,"Social Media",FALSE,"2021-11-14","Ismael Martinez",56,"H",3328690727,"email_2521@gmail.com","merchant_name_66","large",NA,1
"61gx22784851y6115i98h33g","757411946443882","loan_3920890","2022/03/24 00:59:13","MXN",NA,"7 Live",NA,NA,NA,NA,587.65,NA,NA,NA,"Social Media",FALSE,"2021-12-18","Maryann Tapia Jr",40,"M",3326840274,"email_1113@gmail.com","merchant_name_31","large",NA,0.1
"58z7x8y866x95z508zg0i274","852267247085226","loan_7838926","2022/03/26 15:33:39","MXN",NA,"7 Live",NA,NA,NA,NA,1421.31,NA,NA,NA,"Social Media",FALSE,"2022-03-13","Cassandra Alonso",63,"M",3386088431,"email_72@gmail.com","merchant_name_288","extra-large",NA,0.9
"618x332y122yzg0566h48z11","522186628800710","loan_1395082","2022/03/29 20:58:03","MXN",NA,"7 Live",NA,NA,0.9,NA,5392.51,NA,"Ensenada","Baja California","Social Media",FALSE,"2021-11-12","Erika Robinson",54,"M",3344264782,"email_1717@gmail.com","merchant_name_2","medium",NA,0.6
"61605h54x560g9x3z0597h91","717496734982638","loan_4223984","2022/04/02 09:13:55","MXN",NA,"7 Live",NA,NA,NA,NA,464.28,NA,NA,NA,"Social Media",FALSE,"2021-10-08","Irvin Calliham",38,"H",3332470789,"email_1032@gmail.com","merchant_name_29","extra-large",NA,0.6
"618g6283yhxgi9xg32136i92","522186628800710","loan_1883832","2022/04/02 11:16:12","MXN",NA,"7 Live",NA,NA,NA,NA,4890.2699999999995,NA,"Gustavo A. Madero","Ciudad de México","Social Media",FALSE,"2021-11-16","Shayleen Gallegos-Garcia",25,"M",3343448991,"email_2975@gmail.com","merchant_name_2","medium",NA,0.6
"618y8xhyiggix61x6i32x519","522186628800710","loan_3663508","2022/04/08 23:45:56","MXN",NA,"7 Live",NA,NA,NA,NA,7064.94,NA,"Mérida","Yucatán","Social Media",FALSE,"2021-11-13","Deldrea Rodarte",37,"M",3336492328,"email_2265@gmail.com","merchant_name_2","medium",NA,1
"61671xyii854xhx4x52y1x9g","873963811257400","loan_5157596","2022/04/09 23:50:06","MXN",NA,"7 Live",NA,NA,NA,NA,657,NA,NA,NA,"Social Media",FALSE,"2021-10-13","Belen Esparza",27,"M",3321989599,"email_584@gmail.com","merchant_name_659","extra-large",NA,0.3
"61z91g02y1hi6hg0g7787gyz","522186628800710","loan_0640038","2022/04/11 18:25:59","MXN",NA,"7 Live",NA,NA,NA,NA,6269.97,NA,NA,NA,"Social Media",FALSE,"2021-12-08","Michel Devries",21,"H",3388481780,"email_2351@gmail.com","merchant_name_2","medium",NA,0.9
"61xx00iy6x624i424y58x952","705065522569400","loan_8783510","2022/04/20 16:29:28","MXN",NA,"7 Live",NA,NA,0.3,NA,370.11,NA,"Ciudad de México","Veracruz","Social Media",FALSE,"2022-01-23","Olivia Montoya",39,"M",3374958866,"email_2262@gmail.com","merchant_name_16","large",NA,0.7
"61166ig53ix910hg2gz4x757","522186628800710","loan_2572120","2022/04/24 20:12:07","MXN",NA,"7 Live",NA,NA,NA,NA,6175.07,NA,NA,NA,"Social Media",FALSE,"2022-04-14","Ariel Estrada Aguilar",47,"M",3324509255,"email_2223@gmail.com","merchant_name_2","medium",NA,0.9
"6082zhyh99h80909y23831y8","522186628800710","loan_0552192","2021/10/09 21:24:40","MXN",NA,"7 Live",NA,NA,NA,NA,2684.94,NA,NA,NA,"Social Media",FALSE,"2021-10-07","Lanae Chaparro",25,"M",3349829430,"email_80@gmail.com","merchant_name_2","medium",NA,1
"61898616h75y7hxz03h21793","726183834821532","loan_4503582","2021/11/10 14:51:04","MXN",NA,"7 Live",NA,NA,0.9,NA,1857.193,NA,"Monterrey","Nuevo León","Social Media",FALSE,"2021-11-10","Dan Isais-Pando",31,"H",3350476316,"email_366@gmail.com","merchant_name_82","small",NA,0.9
"61785x14xxx0yy52g0x42z66","756060600412936","loan_6494910","2021/11/10 16:06:35","MXN",NA,"8.1 Cancelled by Kueski",NA,NA,NA,NA,2916.35,NA,NA,NA,"Social Media",FALSE,"2021-10-26","Rene Diaz",62,"H",3391164161,"email_2439@gmail.com","merchant_name_117","medium",NA,0.2
"6168h9h594yz8xx739961z1z","522186628800710","loan_4095944","2021/11/10 19:27:35","MXN",NA,"7 Live",NA,NA,NA,NA,10657.27,NA,NA,NA,"Social Media",FALSE,"2021-10-14","Elena Garcia",63,"M",3336466473,"email_910@gmail.com","merchant_name_2","medium",NA,0.5
"60i079x4ghx48z61z2y960g7","522186628800710","loan_0311554","2021/11/13 12:49:59","MXN",NA,"7 Live",NA,NA,0.2,NA,9622.13,NA,"Álvaro Obregón","Ciudad de México","Social Media",FALSE,"2021-11-29","Danielle Sanchez",43,"M",3388437192,"email_351@gmail.com","merchant_name_2","medium",NA,1
"61665h54629i619z00zh79xx","522186628800710","loan_1363366","2021/11/13 16:51:19","MXN",NA,"7 Live",NA,NA,0.7,NA,323.39,NA,"Campeche","Campeche","Social Media",FALSE,"2021-11-13","Jose Vallejos",28,"H",3332564700,"email_872@gmail.com","merchant_name_2","medium",NA,0.6
"618y038h80zh28z00zg47i23","522186628800710","loan_0362078","2021/11/14 10:51:21","MXN",NA,"7 Live",NA,NA,0.6,NA,5691.08,NA,"Lerdo de Tejada","Veracruz","Social Media",FALSE,"2021-11-22","Monica Martinez",54,"M",3302982785,"email_2750@gmail.com","merchant_name_2","medium",NA,0.3
"618zx84y2yh6yhz3y7x4190z","732806355626288","loan_4981860","2021/11/15 09:35:57","MXN",NA,"7 Live",NA,NA,NA,NA,732.1608,NA,NA,NA,"Social Media",FALSE,"2021-11-09","Kenia Ventura",64,"M",3317823808,"email_615@gmail.com","merchant_name_464","extra-large",NA,0.2
"616z53zi33gyxy8xiy3i58y8","702326222626882","loan_5947618","2021/11/15 17:50:32","MXN",NA,"8.1 Cancelled by Kueski",NA,NA,NA,NA,1408.8999999999999,NA,NA,NA,"Social Media",FALSE,"2021-10-15","Brandon Sandoval",58,"H",3308055741,"email_854@gmail.com","merchant_name_38","medium",NA,0.7
"617232y9919y33gx1g2gg73x","752982274876270","loan_2199532","2021/11/16 20:04:09","MXN",NA,"8.2 Churn by merchant",NA,NA,NA,NA,1774.7759999999998,NA,NA,NA,"Social Media",FALSE,"2021-10-21","Jasmine Lara",42,"M",3395697511,"email_681@gmail.com","merchant_name_240","extra-large",NA,0.5
"619493049h581ig5363h708x","397210688954500","loan_2482700","2021/11/17 14:05:36","MXN",NA,"7 Live",NA,NA,0.9,NA,313.17,NA,"Tláhuac","Ciudad de México","Social Media",FALSE,"2021-12-23","Alec Padilla",38,"H",3369548449,"email_426@gmail.com","merchant_name_42","large",NA,0.3
"6198194ihi3i7x91xg16i486","522186628800710","loan_9530482","2021/11/19 17:16:09","MXN",NA,"7 Live",NA,NA,NA,NA,6131.2699999999995,NA,NA,NA,"Social Media",FALSE,"2021-11-19","Yarely Gonzalez",19,"M",3318595296,"email_792@gmail.com","merchant_name_2","medium",NA,0.7
"615h16868635yh68yg2y5h0h","522186628800710","loan_0176020","2021/11/22 11:55:54","MXN",NA,"7 Live",NA,NA,NA,NA,5977.97,NA,NA,NA,"Social Media",FALSE,"2021-11-16","Maria Navarrete",46,"M",3387666643,"email_2872@gmail.com","merchant_name_2","medium",NA,0.8
"615i3h20x61x60318i62717g","413349716434964","loan_8249804","2021/11/22 19:44:36","MXN",NA,"7 Live",NA,NA,0.7,NA,3647.81,NA,"Iztapalapa","Ciudad de México","Social Media",FALSE,"2021-10-07","Sydnee Lopez-Duran",62,"M",3384602894,"email_2962@gmail.com","merchant_name_218","medium",NA,0.3
"619i0h9zg1122035973xzz49","763169811475744","loan_3381590","2021/11/25 11:49:48","MXN",NA,"7 Live",NA,NA,0.1,NA,5109.2699999999995,NA,"León","Guanajuato","Social Media",FALSE,"2021-11-25","Eric Rocha",31,"H",3306573913,"email_930@gmail.com","merchant_name_4","small",NA,0.1
"5yz7ig88i49z6z1g174868g5","636256698769570","loan_1266322","2021/11/28 13:05:33","MXN",NA,"7 Live",NA,NA,0.8,NA,2117,NA,"San Pedro Mixtepec -Dto. 22 -","Oaxaca","Social Media",FALSE,"2022-03-16","Richard Lopez",27,"H",3398841370,"email_1112@gmail.com","merchant_name_122","small",NA,0.3
"615z0g2z5z5zh9x7zgx56089","752982274876270","loan_4218562","2021/12/04 21:45:53","MXN",NA,"8.2 Churn by merchant",NA,NA,NA,NA,637.29,NA,NA,NA,"Social Media",FALSE,"2021-10-23","Miracle Davila",47,"M",3363301086,"email_1878@gmail.com","merchant_name_240","extra-large",NA,0.5
"61z004gh5hy17zi764586208","522186628800710","loan_6932674","2021/12/08 03:12:21","MXN",NA,"7 Live",NA,NA,NA,NA,8540.27,NA,"Tijuana","Baja California","Social Media",FALSE,"2022-02-10","Maria Garcia",30,"M",3359503233,"email_2929@gmail.com","merchant_name_2","medium",NA,0.1
"61g145966g0x4xx98h8i7723","522186628800710","loan_2005286","2021/12/08 17:53:59","MXN",NA,"7 Live",NA,NA,0.1,NA,6422.54,NA,"Iztacalco","Ciudad de México","Social Media",FALSE,"2021-12-10","Kelsey Mendoza",23,"M",3311670756,"email_2477@gmail.com","merchant_name_2","medium",NA,0.8
"618i3z788383797y93yzy03x","382069981323314","loan_6436040","2021/12/13 01:47:16","MXN",NA,"7 Live",NA,NA,NA,NA,662.11,NA,"Monterrey","Nuevo León","Social Media",FALSE,"2021-11-12","Xochitl Mier Guerrero",23,"M",3302709742,"email_2353@gmail.com","merchant_name_60","small",NA,0.9
"6159i70h9xx0y432gix66y24","522186628800710","loan_2003414","2021/12/13 20:27:02","MXN",NA,"7 Live",NA,NA,NA,NA,4744.2699999999995,NA,NA,NA,"Social Media",FALSE,"2021-10-03","Jesus Martinez",46,"H",3362352715,"email_165@gmail.com","merchant_name_2","medium",NA,0.6
"617215y4iyx39h09hxxhz179","636256698769570","loan_8953858","2021/12/13 20:57:20","MXN",NA,"7 Live",NA,NA,NA,NA,5839.2699999999995,NA,NA,NA,"Social Media",FALSE,"2021-10-21","Rieanan Zapata",39,"M",3388474871,"email_828@gmail.com","merchant_name_122","small",NA,0.6
"61g94zi3yy35i94i2969zxy9","522186628800710","loan_1287018","2021/12/14 19:55:00","MXN",NA,"7 Live",NA,NA,NA,NA,6934.2699999999995,NA,NA,NA,"Social Media",FALSE,"2022-01-24","Lorena Carrola",19,"M",3342976537,"email_2363@gmail.com","merchant_name_2","medium",NA,0.7
"619i21670yg15y50g059948i","522186628800710","loan_1759058","2021/12/14 23:47:19","MXN",NA,"7 Live",NA,NA,NA,NA,3276.24,NA,NA,NA,"Social Media",FALSE,"2021-11-24","Sarai Martinez",64,"M",3321468391,"email_1661@gmail.com","merchant_name_2","medium",NA,0.7
"615529h8iyz358111x264y3y","721890570415626","loan_5964374","2021/12/16 16:03:25","MXN",NA,"7 Live",NA,NA,NA,NA,573.78,NA,NA,NA,"Social Media",FALSE,"2021-11-19","Monique Valdez Soto",30,"M",3322061184,"email_596@gmail.com","merchant_name_96","medium",NA,1
"619iy278g0h9h89i5ih4h7gg","763169811475744","loan_9932322","2021/12/22 19:25:27","MXN",NA,"7 Live",NA,NA,0.5,NA,6641.54,NA,"Venustiano Carranza","Ciudad de México","Social Media",FALSE,"2021-11-25","Denise Hayutin",65,"M",3394223601,"email_302@gmail.com","merchant_name_4","small",NA,0.2
"600h131zzy1xxg54h0355702","522186628800710","loan_1852656","2021/12/30 10:39:52","MXN",NA,"7 Live",NA,NA,NA,NA,5761.16,NA,NA,NA,"Social Media",FALSE,"2021-12-05","Isaiah Lucero",22,"H",3315587522,"email_1963@gmail.com","merchant_name_2","medium",NA,0.2
"60zh077i5yi108xi0hz6g5z0","522186628800710","loan_3776238","2022/01/04 20:17:32","MXN",NA,"7 Live",NA,NA,0.8,NA,1933.77,NA,"El Barrio de la Soledad","Oaxaca","Social Media",FALSE,"2021-10-14","Edith Gallegos",33,"M",3392298757,"email_2407@gmail.com","merchant_name_2","medium",NA,0.9
"61x0831xg31038zii5x07h5y","789260705999920","loan_3058690","2022/01/15 19:46:51","MXN",NA,"7 Live",NA,NA,NA,NA,3763.8435,NA,"Nogales","Sonora","Social Media",FALSE,"2022-01-14","Jose Flores",45,"H",3385924581,"email_651@gmail.com","merchant_name_23","medium",NA,0.5
"618zyyyx94gixz88h4y44050","716325710471686","loan_3365360","2022/01/15 19:59:30","MXN",NA,"7 Live",NA,NA,NA,NA,655.54,NA,"Tlalpan","Ciudad de México","Social Media",FALSE,"2021-11-09","Analicia Chavarria",63,"M",3373454950,"email_2799@gmail.com","merchant_name_35","extra-large",NA,0.2
"618h449g4ig11964g726yixy","522186628800710","loan_7429926","2022/01/25 10:02:45","MXN",NA,"7 Live",NA,NA,NA,NA,6194.05,NA,NA,NA,"Social Media",FALSE,"2021-11-11","Rafael Herrera",38,"H",3333180205,"email_1888@gmail.com","merchant_name_2","medium",NA,0.2
"61z30yigh8299i7400zyygy5","763169811475744","loan_0100626","2022/01/27 21:52:10","MXN",NA,"7 Live",NA,NA,NA,NA,4516.51,NA,NA,NA,"Social Media",FALSE,"2021-11-27","Daniel Magdaleno",62,"H",3397701114,"email_442@gmail.com","merchant_name_4","small",NA,0.7
"61z0898h856x0ghx510381z0","522186628800710","loan_2028152","2022/02/11 03:22:58","MXN",NA,"7 Live",NA,NA,NA,NA,7075.889999999999,NA,"San Nicolás de los Garza","Nuevo León","Social Media",FALSE,"2021-11-26","Joel Dominguez",36,"H",3383799270,"email_208@gmail.com","merchant_name_2","medium",NA,0.6
"61946gxg1273214h2gh77601","522186628800710","loan_6300660","2022/02/11 18:07:29","MXN",NA,"7 Live",NA,NA,NA,NA,9537.449999999999,NA,"General Escobedo","Nuevo León","Social Media",FALSE,"2021-11-16","Robert Martinez",33,"H",3399935196,"email_1369@gmail.com","merchant_name_2","medium",NA,0.2
"61zyx6ihzi0xh3x601ig01xg","522186628800710","loan_6969614","2022/02/19 22:32:11","MXN",NA,"7 Live",NA,NA,0,NA,6931.3499999999995,NA,"Gustavo A. Madero","Ciudad de México","Social Media",FALSE,"2022-01-16","Maira Mireles",43,"M",3340130421,"email_995@gmail.com","merchant_name_2","medium",NA,0.1
"61x6hi663166x9hh30h3gi37","706756246513214","loan_4973158","2022/02/27 16:20:09","MXN",NA,"7 Live",NA,NA,NA,NA,581.81,NA,NA,NA,"Social Media",FALSE,"2022-01-18","Sergio Valdez",27,"H",3362247816,"email_1609@gmail.com","merchant_name_64","large",NA,1
"6174hzhx7hgh3z0g09hy58hx","763752895230132","loan_9781270","2022/03/10 20:33:53","MXN",NA,"8.1 Cancelled by Kueski",NA,NA,NA,NA,2116.27,NA,"Tijuana","Baja California","Social Media",FALSE,"2021-11-16","Joseli Gomez",25,"M",3350378795,"email_182@gmail.com","merchant_name_262","large",NA,0.7
"60g3z8749gy0726h9078i639","656723023242486","loan_0091556","2022/03/14 10:18:39","MXN",NA,"7 Live",NA,NA,NA,NA,1386.27,NA,NA,NA,"Social Media",FALSE,"2022-03-03","Andres Miramontes-Aguilar",35,"H",3353761379,"email_2386@gmail.com","merchant_name_91","extra-large",NA,0.1
"622i8497ixx5xi5h8049g9h5","863364259789988","loan_1395886","2022/03/14 12:58:21","MXN",NA,"8.1 Cancelled by Kueski",NA,NA,NA,NA,2147.7111,NA,NA,NA,"Social Media",FALSE,"2022-03-14","Fany Fernandez",42,"M",3301216211,"email_545@gmail.com","merchant_name_411","extra-large",NA,0.3
"620g29h28yyh7zg62i428gh0","522186628800710","loan_0834306","2022/03/15 23:34:56","MXN",NA,"7 Live",NA,NA,0.4,NA,6835.72,NA,"Milpa Alta","Ciudad de México","Social Media",FALSE,"2022-02-17","David Becerra",37,"H",3348150021,"email_322@gmail.com","merchant_name_2","medium",NA,0.4
"61981z0xy80z7566x99y19i9","158823646240768","loan_0447404","2022/03/16 18:23:13","MXN",NA,"7 Live",NA,NA,NA,NA,2300.6387999999997,NA,"Cuautlancingo","Puebla","Social Media",FALSE,"2021-11-19","Anissa Lopez",56,"M",3315000266,"email_1745@gmail.com","merchant_name_18","medium",NA,0.8
"61ggi44x97i57z5i44g3xy53","735574051006082","loan_9296440","2022/03/17 13:38:31","MXN",NA,"7 Live",NA,NA,0.1,NA,984.04,NA,"Veracruz","Veracruz","Social Media",FALSE,"2021-12-16","Irma Aguirre",39,"M",3381944135,"email_822@gmail.com","merchant_name_226","large",NA,0.7
"6234h9z03zyx4z5g51h2h02h","763169811475744","loan_5353056","2022/03/19 03:16:20","MXN",NA,"7 Live",NA,NA,NA,NA,7199.99,NA,NA,NA,"Social Media",FALSE,"2022-03-18","Mitchell Lopez",20,"H",3357068569,"email_2660@gmail.com","merchant_name_4","small",NA,0.7
"6245686gy3y553ih2xy76zy5","721890570415626","loan_6001642","2022/03/31 03:13:02","MXN",NA,"7 Live",NA,NA,0.7,NA,435.81,NA,"Guadalajara","Jalisco","Social Media",FALSE,"2022-03-31","Andricia Gallegos",39,"M",3376066604,"email_1499@gmail.com","merchant_name_96","medium",NA,0.2
"622z639h788h4gy6h9y01729","716945251115144","loan_8295212","2022/04/01 21:50:27","MXN",NA,"7 Live",NA,NA,NA,NA,4807.78,NA,NA,NA,"Social Media",FALSE,"2022-03-10","Emily Jimenez",65,"M",3347224207,"email_783@gmail.com","merchant_name_10","small",NA,0.3
"623g56xygi4070ghh1y8z30h","158823646240768","loan_6889212","2022/04/05 16:52:15","MXN",NA,"7 Live",NA,NA,NA,NA,1461.9125999999999,NA,NA,NA,"Social Media",FALSE,"2022-03-23","Lucas Lopez",26,"H",3332180568,"email_22@gmail.com","merchant_name_18","medium",NA,0.1
"61z6ix98iy97zx54x66260zi","862471233741250","loan_1116386","2022/04/08 23:51:49","MXN",NA,"7 Live",NA,NA,NA,NA,2634.0225,NA,NA,NA,"Social Media",FALSE,"2022-02-05","Eduardo Gonzalez",65,"H",3309931665,"email_1896@gmail.com","merchant_name_660","small",NA,0.4
"622ghy1yx49h93xiy4635h95","705065522569400","loan_2642322","2022/04/14 14:52:03","MXN",NA,"7 Live",NA,NA,NA,NA,1969.54,NA,NA,NA,"Social Media",FALSE,"2022-03-11","Abran Torres Jr",18,"H",3381941383,"email_2871@gmail.com","merchant_name_16","large",NA,0.2
"6178956hy27hiyz4013g44y0","610308226031882","loan_8065614","2022/04/14 21:29:33","MXN",NA,"7 Live",NA,NA,NA,NA,1984.3590000000002,NA,"Tepeapulco","Hidalgo","Social Media",FALSE,"2021-11-08","Lauryn Desbouillons",51,"M",3380614419,"email_1620@gmail.com","merchant_name_37","medium",NA,0.8
"6218692228g3i323y0y6y83i","522186628800710","loan_2073130","2022/04/27 15:17:49","MXN",NA,"7 Live",NA,NA,0.6,NA,5036.2699999999995,NA,"Tizimín","Yucatán","Social Media",FALSE,"2022-02-24","Carlos Guevara-Zermeno",33,"H",3304412046,"email_1954@gmail.com","merchant_name_2","medium",NA,0.7
"61983zxy5y0g1x4zi8018y14","657449099208496","loan_2789790","2022/04/27 16:17:58","MXN",NA,"7 Live",NA,NA,NA,NA,2452.7999999999997,NA,"Romita","Guanajuato","Social Media",FALSE,"2021-11-22","April Martinez",41,"M",3307294534,"email_1605@gmail.com","merchant_name_443","extra-large",NA,0.1
"618h4505052x48zg101z930z","522186628800710","loan_7493490","2022/04/27 23:05:25","MXN",NA,"7 Live",NA,NA,NA,NA,6028.34,NA,NA,NA,"Social Media",FALSE,"2021-11-11","Andrea Balderas",35,"M",3308960080,"email_2513@gmail.com","merchant_name_2","medium",NA,0.5
"5g279iy246466x7z22507y8h","656723023242486","loan_3556848","2021/10/10 08:25:45","MXN",NA,"7 Live",NA,NA,NA,NA,3576.27,NA,NA,NA,"Social Media",FALSE,"2021-10-10","Carlos Avila-Acevedo",44,"H",3377422763,"email_1302@gmail.com","merchant_name_91","extra-large",NA,0.7
